text
"To be honest, The Zero Interest Loan is exclusively for seasonal income farmers."
"Sir, Is there any special subsidy on Cono Weeder for small farmer income households? immediately."
"Actually, The animals are grazing in the open field. please."
"Basically, We are a 6 persons living in a small house."
"To be honest, Transportation costs have gone up significantly. right now."
"Hello, The cooperative society meeting is at noon.."
"To be honest, The soil is very dry this year. please."
"Actually, I have an account in the local branch.??"
"Sir, We usually harvest in the early morning. immediately."
"Hello, Is the office open on Saturdays???"
The installments for the 2 lakhs loan are becoming a burden. right now.
"To be honest, I need to buy some seeds from the local shop. immediately."
"Basically, I went to the bank to update my passbook.??"
"Actually, To improve my Wheat yield, I need a Weedicides through the Ama Krushi. right now."
"Sir, The animals are grazing in the open field. please."
"To be honest, My total annual earnings from agriculture are 15,000 per month. immediately."
"Sir, Since I fall under the marginal farmer income group, I cannot pay high interest. please."
"Actually, Can I get a subsidy for Pickaxe if I own 2 kathas?."
"Sir, Planting time farming of Bottle Gourd requires Tube well and reliable irrigation. right now."
"Actually, Since I fall under the family income of 1 lakh group, I cannot pay high interest.."
"To be honest, Harpreet Kaur from Nimapara applied for NLM and Job Card."
"Basically, The installments for the INR 2 lakhs loan are becoming a burden.??"
"Hello, This season has been very difficult for us.."
"Hello, Mohammed from Jalalpur applied for Paramparagat Krishi Vikas Yojana and Drip Irrigation Subsidy.."
"Basically, Is the office open on Saturdays? please."
"Hello, My total annual earnings from agriculture are 3 lakhs per year."
"Actually, Is there any special subsidy on Harvester for daily wage earner households? immediately."
"To be honest, Agriculture is the backbone of our economy. immediately."
"Actually, I declared Rs. 2 lakhs annually on my income certificate."
"To be honest, The UCO Bank sanctioned 1.6 lakhs for Growth Promoter purchase. immediately."
My application was rejected due to missing documents.??
"Sir, How do I apply for Namo Shetkari Maha Sanman Nidhi online? please."
"Basically, Prices for Catla are high in the local market. please."
"Sir, This season has been very difficult for us. immediately."
"Sir, The fertilizer shop was closed today.??"
"Hello, I am repaying the 75 thousand borrowed for my tractor. right now."
"Actually, The soil is very dry this year. immediately."
I need to go to the market tomorrow morning..
"Hello, I need a loan to buy more Swine.."
"Actually, Can you help me fill out this form?."
"Basically, My application was rejected because I am not considered no regular income. please."
"To be honest, Does the Rythu Bandhu cover both Pomegranate and Ginger damages? right now."
"Basically, Thank you for your help yesterday. right now."
I belong to the average income category and need financial help. right now.
"To be honest, I need to buy some seeds from the local shop. please."
"To be honest, Layers rearing is considered profitable by many here. please."
I grow Ginger and Eggplant on my 5 kunchams of Tank irrigated land.??
"Sir, My Nellore shed needs repair before the Sawan starts. right now."
"Actually, The Knapsack Sprayer I bought last year is not working. immediately."
"Actually, Is there any government help available for us?."
"Hello, My son is studying in the city college.."
"Basically, I possess a valid card proving my middle income status. please."
"To be honest, I will come back next week to check.??"
"Sir, My family is classified as small farmer income in the government records.??"
"Sir, To improve my Cardamom yield, I need a Anti-hail Net through the Pradhan Mantri Kisan Samman Nidhi."
"Sir, To improve my Bitter Gourd yield, I need a DAP through the Soil Health Card. right now."
We use Chain Link and Rotavator for farming Pearl Millet in the March-April..
"Hello, My 1 hectare produces Safflower, which earns me 80,000 per year annually.??"
"To be honest, I went to the bank to update my passbook. immediately."
"Actually, Cold season farming of Rubber requires Drip Kit and reliable irrigation. immediately."
"Actually, I need to buy some seeds from the local shop.??"
"Actually, My 5 gunthas produces Arecanut, which earns me earning 10000 monthly annually. immediately."
"Hello, By the end of Planting time, the Papaya will be ready for harvest.??"
"Basically, Can Bank of India provide a top-up on my existing 25k???"
"Sir, Can I get a subsidy for Grafts if I own 5 chataks? immediately."
"Actually, The Agriculture Infrastructure Fund is exclusively for middle income farmers."
"To be honest, With a family of Small family, we are struggling as a economically weaker section household. immediately."
"Basically, I will come back next week to check. please."
"Sir, My family is classified as meager income in the government records. immediately."
"Basically, The animals are grazing in the open field. please."
"Actually, Does the Micro Irrigation Fund cover both Bhindi and Turmeric damages? right now."
"Basically, We usually harvest in the early morning."
"Basically, Is a family income of 10,000 per month eligible for this waiver? right now."
"To be honest, My 12 biswas produces Grapes, which earns me 3 lakhs per year annually. please."
"Hello, My application was rejected due to missing documents.."
"Hello, I want to ask about the interest rates.??"
"Basically, I need to withdraw money for household expenses. immediately."
"To be honest, My family belongs to the Dhangar community in Ahmednagar."
"Actually, We usually harvest in the early morning. please."
"Sir, Can I get a subsidy for Borewell if I own 5 cents?."
"Actually, The fertilizer shop was closed today.??"
"Basically, We struggle because our household income is only Rs. 6000 pm. right now."
"To be honest, The road to the farm is in bad condition. immediately."
"Hello, I have an account in the local branch.."
"Sir, My son is studying in the city college. please."
"To be honest, The MGNREGA was applied for by my father last month. right now."
"Hello, Please update my status from APML to low income in the passbook. right now."
"Actually, From Jamalpur, Nitin has requested a meeting. right now."
"Basically, My Sheep shed needs repair before the June-July starts. immediately."
"Basically, Into the Land Development Bank account, the 1.5 lakhs per year was deposited.."
"Sir, Neeta from Sarnath applied for Crop Insurance Scheme and Mukhya Mantri Solar Pump Yojana. immediately."
"To be honest, Should the bank approve my loan of 5L, I will buy a Hybrid Seeds."
Is there any special subsidy on Sprinkler System for meager income households?
"Hello, My Boar and Mrigal require a loan of 50k.??"
"To be honest, Does the bank offer lower interest rates for household income of 2 lakhs applicants? please."
"Hello, Since I fall under the daily wage earner group, I cannot pay high interest. right now."
"Basically, I need to buy some seeds from the local shop. please."
"Sir, I want to ask about the interest rates.??"
"Actually, Who is the current sarpanch of this area?."
"Sir, I went to the bank to update my passbook. please."
"Hello, I have attached my seasonal income certificate with the application. immediately."
"Into the Private Bank account, the 5 lakhs per annum was deposited. right now."
"Actually, We usually harvest in the early morning.."
"Hello, I will come back next week to check."
"Actually, We are a average income family living in Pochampally.."
My application was rejected because I am not considered family income of 1 lakh. please.
